Server, Tagname,ESTIMATION, Timestamp, Questionable, Annotated, Substituted,,,LIT301,Z
D8CF2232, ERROR_P1_Ls,955.6802, 27/1/2016 3:38:32 AM, False, Not Annotated, False,,,955.2844,0.3958
D8CF2232, ERROR_P1_Ls,955.6426, 27/1/2016 3:38:33 AM, False, Not Annotated, False,,,955.2435,0.3991
D8CF2232, ERROR_P1_Ls,955.6046, 27/1/2016 3:38:34 AM, False, Not Annotated, False,,,955.2027,0.4019
D8CF2232, ERROR_P1_Ls,955.5664, 27/1/2016 3:38:35 AM, False, Not Annotated, False,,,955.1619,0.4045
D8CF2232, ERROR_P1_Ls,955.528, 27/1/2016 3:38:36 AM, False, Not Annotated, False,,,955.1211,0.4069
D8CF2232, ERROR_P1_Ls,955.4893, 27/1/2016 3:38:37 AM, False, Not Annotated, False,,,955.0803,0.409
D8CF2232, ERROR_P1_Ls,955.4504, 27/1/2016 3:38:38 AM, False, Not Annotated, False,,,955.0803,0.3701
D8CF2232, ERROR_P1_Ls,955.4152, 27/1/2016 3:38:39 AM, False, Not Annotated, False,,,955.0394,0.3758
D8CF2232, ERROR_P1_Ls,955.3794, 27/1/2016 3:38:40 AM, False, Not Annotated, False,,,954.9986,0.3808
D8CF2232, ERROR_P1_Ls,955.3432, 27/1/2016 3:38:41 AM, False, Not Annotated, False,,,954.9578,0.3854
D8CF2232, ERROR_P1_Ls,955.3065, 27/1/2016 3:38:42 AM, False, Not Annotated, False,,,954.917,0.3895
D8CF2232, ERROR_P1_Ls,955.2695, 27/1/2016 3:38:43 AM, False, Not Annotated, False,,,954.8762,0.3933
D8CF2232, ERROR_P1_Ls,955.2321, 27/1/2016 3:38:44 AM, False, Not Annotated, False,,,954.8353,0.3968
D8CF2232, ERROR_P1_Ls,955.1943, 27/1/2016 3:38:45 AM, False, Not Annotated, False,,,954.7945,0.3998
D8CF2232, ERROR_P1_Ls,955.1563, 27/1/2016 3:38:46 AM, False, Not Annotated, False,,,954.7945,0.3618
D8CF2232, ERROR_P1_Ls,955.1219, 27/1/2016 3:38:47 AM, False, Not Annotated, False,,,954.7537,0.3682
D8CF2232, ERROR_P1_Ls,955.0869, 27/1/2016 3:38:48 AM, False, Not Annotated, False,,,954.7128,0.3741
D8CF2232, ERROR_P1_Ls,955.0152, 27/1/2016 3:38:49 AM, False, Not Annotated, False,,,954.6721,0.3431
D8CF2232, ERROR_P1_Ls,954.9787, 27/1/2016 3:38:50 AM, False, Not Annotated, False,,,954.6312,0.3475
D8CF2232, ERROR_P1_Ls,954.9418, 27/1/2016 3:38:51 AM, False, Not Annotated, False,,,954.5904,0.3514
D8CF2232, ERROR_P1_Ls,954.9045, 27/1/2016 3:38:52 AM, False, Not Annotated, False,,,954.5496,0.3549
D8CF2232, ERROR_P1_Ls,954.8668, 27/1/2016 3:38:53 AM, False, Not Annotated, False,,,954.5087,0.3581
D8CF2232, ERROR_P1_Ls,954.8289, 27/1/2016 3:38:54 AM, False, Not Annotated, False,,,954.4679,0.361
D8CF2232, ERROR_P1_Ls,954.7945, 27/1/2016 3:38:55 AM, False, Not Annotated, False,,,954.4679,0.3266
D8CF2232, ERROR_P1_Ls,954.7595, 27/1/2016 3:38:56 AM, False, Not Annotated, False,,,954.4271,0.3324
D8CF2232, ERROR_P1_Ls,954.724, 27/1/2016 3:38:57 AM, False, Not Annotated, False,,,954.3863,0.3377
D8CF2232, ERROR_P1_Ls,954.688, 27/1/2016 3:38:58 AM, False, Not Annotated, False,,,954.3455,0.3425
D8CF2232, ERROR_P1_Ls,954.6516, 27/1/2016 3:38:59 AM, False, Not Annotated, False,,,954.3046,0.347
D8CF2232, ERROR_P1_Ls,954.6185, 27/1/2016 3:39:00 AM, False, Not Annotated, False,,,954.2638,0.3547
D8CF2232, ERROR_P1_Ls,954.5848, 27/1/2016 3:39:01 AM, False, Not Annotated, False,,,954.223,0.3618
D8CF2232, ERROR_P1_Ls,954.5504, 27/1/2016 3:39:02 AM, False, Not Annotated, False,,,954.1822,0.3682
D8CF2232, ERROR_P1_Ls,954.5153, 27/1/2016 3:39:03 AM, False, Not Annotated, False,,,954.1414,0.3739
D8CF2232, ERROR_P1_Ls,954.4797, 27/1/2016 3:39:04 AM, False, Not Annotated, False,,,954.1414,0.3383
D8CF2232, ERROR_P1_Ls,954.4437, 27/1/2016 3:39:05 AM, False, Not Annotated, False,,,954.1005,0.3432
D8CF2232, ERROR_P1_Ls,954.4072, 27/1/2016 3:39:06 AM, False, Not Annotated, False,,,954.0597,0.3475
D8CF2232, ERROR_P1_Ls,954.4072, 27/1/2016 3:39:07 AM, False, Not Annotated, False,,,954.0597,0.3475
D8CF2232, ERROR_P1_Ls,954.3702, 27/1/2016 3:39:08 AM, False, Not Annotated, False,,,954.0189,0.3513
D8CF2232, ERROR_P1_Ls,954.3329, 27/1/2016 3:39:09 AM, False, Not Annotated, False,,,953.9781,0.3548
D8CF2232, ERROR_P1_Ls,954.3329, 27/1/2016 3:39:10 AM, False, Not Annotated, False,,,953.9373,0.3956
D8CF2232, ERROR_P1_Ls,954.2573, 27/1/2016 3:39:11 AM, False, Not Annotated, False,,,953.8964,0.3609
D8CF2232, ERROR_P1_Ls,954.223, 27/1/2016 3:39:12 AM, False, Not Annotated, False,,,953.8556,0.3674
D8CF2232, ERROR_P1_Ls,954.188, 27/1/2016 3:39:13 AM, False, Not Annotated, False,,,953.8148,0.3732
D8CF2232, ERROR_P1_Ls,954.1525, 27/1/2016 3:39:14 AM, False, Not Annotated, False,,,953.7739,0.3786
D8CF2232, ERROR_P1_Ls,954.1165, 27/1/2016 3:39:15 AM, False, Not Annotated, False,,,953.7739,0.3426
D8CF2232, ERROR_P1_Ls,954.0801, 27/1/2016 3:39:16 AM, False, Not Annotated, False,,,953.7332,0.3469
D8CF2232, ERROR_P1_Ls,954.0432, 27/1/2016 3:39:17 AM, False, Not Annotated, False,,,953.6923,0.3509
D8CF2232, ERROR_P1_Ls,954.0059, 27/1/2016 3:39:18 AM, False, Not Annotated, False,,,953.6515,0.3544
D8CF2232, ERROR_P1_Ls,953.9683, 27/1/2016 3:39:19 AM, False, Not Annotated, False,,,953.6107,0.3576
D8CF2232, ERROR_P1_Ls,953.9304, 27/1/2016 3:39:20 AM, False, Not Annotated, False,,,953.5698,0.3606
D8CF2232, ERROR_P1_Ls,953.8922, 27/1/2016 3:39:21 AM, False, Not Annotated, False,,,953.529,0.3632
D8CF2232, ERROR_P1_Ls,953.8538, 27/1/2016 3:39:22 AM, False, Not Annotated, False,,,953.4882,0.3656
D8CF2232, ERROR_P1_Ls,953.8151, 27/1/2016 3:39:23 AM, False, Not Annotated, False,,,953.4474,0.3677
D8CF2232, ERROR_P1_Ls,953.7802, 27/1/2016 3:39:24 AM, False, Not Annotated, False,,,953.4066,0.3736
D8CF2232, ERROR_P1_Ls,953.7446, 27/1/2016 3:39:25 AM, False, Not Annotated, False,,,953.3657,0.3789
D8CF2232, ERROR_P1_Ls,953.7086, 27/1/2016 3:39:26 AM, False, Not Annotated, False,,,953.3249,0.3837
D8CF2232, ERROR_P1_Ls,953.6721, 27/1/2016 3:39:27 AM, False, Not Annotated, False,,,953.2841,0.388
D8CF2232, ERROR_P1_Ls,953.6351, 27/1/2016 3:39:28 AM, False, Not Annotated, False,,,953.2433,0.3918
D8CF2232, ERROR_P1_Ls,953.5978, 27/1/2016 3:39:29 AM, False, Not Annotated, False,,,953.2025,0.3953
D8CF2232, ERROR_P1_Ls,953.5602, 27/1/2016 3:39:30 AM, False, Not Annotated, False,,,953.1616,0.3986
D8CF2232, ERROR_P1_Ls,953.5223, 27/1/2016 3:39:31 AM, False, Not Annotated, False,,,953.1208,0.4015
D8CF2232, ERROR_P1_Ls,953.4841, 27/1/2016 3:39:32 AM, False, Not Annotated, False,,,953.1208,0.3633
D8CF2232, ERROR_P1_Ls,953.4496, 27/1/2016 3:39:33 AM, False, Not Annotated, False,,,953.08,0.3696
D8CF2232, ERROR_P1_Ls,953.4144, 27/1/2016 3:39:34 AM, False, Not Annotated, False,,,953.08,0.3344
D8CF2232, ERROR_P1_Ls,953.3787, 27/1/2016 3:39:35 AM, False, Not Annotated, False,,,953.0391,0.3396
D8CF2232, ERROR_P1_Ls,953.3425, 27/1/2016 3:39:36 AM, False, Not Annotated, False,,,952.9984,0.3441
D8CF2232, ERROR_P1_Ls,953.3059, 27/1/2016 3:39:37 AM, False, Not Annotated, False,,,952.9575,0.3484
D8CF2232, ERROR_P1_Ls,953.2689, 27/1/2016 3:39:38 AM, False, Not Annotated, False,,,952.9167,0.3522
D8CF2232, ERROR_P1_Ls,953.2354, 27/1/2016 3:39:39 AM, False, Not Annotated, False,,,952.8759,0.3595
D8CF2232, ERROR_P1_Ls,953.2012, 27/1/2016 3:39:40 AM, False, Not Annotated, False,,,952.835,0.3662
D8CF2232, ERROR_P1_Ls,953.1663, 27/1/2016 3:39:41 AM, False, Not Annotated, False,,,952.7943,0.372
D8CF2232, ERROR_P1_Ls,953.1309, 27/1/2016 3:39:42 AM, False, Not Annotated, False,,,952.7534,0.3775
D8CF2232, ERROR_P1_Ls,953.095, 27/1/2016 3:39:43 AM, False, Not Annotated, False,,,952.7126,0.3824
D8CF2232, ERROR_P1_Ls,953.0587, 27/1/2016 3:39:44 AM, False, Not Annotated, False,,,952.6718,0.3869
D8CF2232, ERROR_P1_Ls,953.0219, 27/1/2016 3:39:45 AM, False, Not Annotated, False,,,952.6309,0.391
D8CF2232, ERROR_P1_Ls,952.9847, 27/1/2016 3:39:46 AM, False, Not Annotated, False,,,952.5901,0.3946
D8CF2232, ERROR_P1_Ls,952.9471, 27/1/2016 3:39:47 AM, False, Not Annotated, False,,,952.5493,0.3978
D8CF2232, ERROR_P1_Ls,952.9093, 27/1/2016 3:39:48 AM, False, Not Annotated, False,,,952.5085,0.4008
D8CF2232, ERROR_P1_Ls,952.8712, 27/1/2016 3:39:49 AM, False, Not Annotated, False,,,952.4677,0.4035
D8CF2232, ERROR_P1_Ls,952.8328, 27/1/2016 3:39:50 AM, False, Not Annotated, False,,,952.4677,0.3651
D8CF2232, ERROR_P1_Ls,952.7941, 27/1/2016 3:39:51 AM, False, Not Annotated, False,,,952.4268,0.3673
D8CF2232, ERROR_P1_Ls,952.7553, 27/1/2016 3:39:52 AM, False, Not Annotated, False,,,952.386,0.3693
D8CF2232, ERROR_P1_Ls,952.7202, 27/1/2016 3:39:53 AM, False, Not Annotated, False,,,952.3452,0.375
D8CF2232, ERROR_P1_Ls,952.6845, 27/1/2016 3:39:54 AM, False, Not Annotated, False,,,952.3044,0.3801
D8CF2232, ERROR_P1_Ls,952.6845, 27/1/2016 3:39:55 AM, False, Not Annotated, False,,,952.3044,0.3801
D8CF2232, ERROR_P1_Ls,952.6484, 27/1/2016 3:39:56 AM, False, Not Annotated, False,,,952.2635,0.3849
D8CF2232, ERROR_P1_Ls,952.6118, 27/1/2016 3:39:57 AM, False, Not Annotated, False,,,952.2227,0.3891
D8CF2232, ERROR_P1_Ls,952.5748, 27/1/2016 3:39:58 AM, False, Not Annotated, False,,,952.1819,0.3929
D8CF2232, ERROR_P1_Ls,952.5374, 27/1/2016 3:39:59 AM, False, Not Annotated, False,,,952.1411,0.3963
D8CF2232, ERROR_P1_Ls,952.4997, 27/1/2016 3:40:00 AM, False, Not Annotated, False,,,952.1002,0.3995
D8CF2232, ERROR_P1_Ls,952.4617, 27/1/2016 3:40:01 AM, False, Not Annotated, False,,,952.0594,0.4023
D8CF2232, ERROR_P1_Ls,952.4234, 27/1/2016 3:40:02 AM, False, Not Annotated, False,,,952.0186,0.4048
D8CF2232, ERROR_P1_Ls,952.3462, 27/1/2016 3:40:03 AM, False, Not Annotated, False,,,951.9778,0.3684
D8CF2232, ERROR_P1_Ls,952.3073, 27/1/2016 3:40:04 AM, False, Not Annotated, False,,,951.937,0.3703
D8CF2232, ERROR_P1_Ls,952.272, 27/1/2016 3:40:05 AM, False, Not Annotated, False,,,951.8961,0.3759
D8CF2232, ERROR_P1_Ls,952.2363, 27/1/2016 3:40:06 AM, False, Not Annotated, False,,,951.8553,0.381
D8CF2232, ERROR_P1_Ls,952.2, 27/1/2016 3:40:07 AM, False, Not Annotated, False,,,951.8145,0.3855
D8CF2232, ERROR_P1_Ls,952.1633, 27/1/2016 3:40:08 AM, False, Not Annotated, False,,,951.8145,0.3488
D8CF2232, ERROR_P1_Ls,952.1263, 27/1/2016 3:40:09 AM, False, Not Annotated, False,,,951.7737,0.3526
D8CF2232, ERROR_P1_Ls,952.0889, 27/1/2016 3:40:10 AM, False, Not Annotated, False,,,951.7328,0.3561
D8CF2232, ERROR_P1_Ls,952.0511, 27/1/2016 3:40:11 AM, False, Not Annotated, False,,,951.692,0.3591
D8CF2232, ERROR_P1_Ls,952.0131, 27/1/2016 3:40:12 AM, False, Not Annotated, False,,,951.6512,0.3619
D8CF2232, ERROR_P1_Ls,951.9747, 27/1/2016 3:40:13 AM, False, Not Annotated, False,,,951.6104,0.3643
D8CF2232, ERROR_P1_Ls,951.9362, 27/1/2016 3:40:14 AM, False, Not Annotated, False,,,951.5696,0.3666
D8CF2232, ERROR_P1_Ls,951.8975, 27/1/2016 3:40:15 AM, False, Not Annotated, False,,,951.5287,0.3688
D8CF2232, ERROR_P1_Ls,951.8585, 27/1/2016 3:40:16 AM, False, Not Annotated, False,,,951.4879,0.3706
D8CF2232, ERROR_P1_Ls,951.8232, 27/1/2016 3:40:17 AM, False, Not Annotated, False,,,951.4471,0.3761
D8CF2232, ERROR_P1_Ls,951.7875, 27/1/2016 3:40:18 AM, False, Not Annotated, False,,,951.4063,0.3812
D8CF2232, ERROR_P1_Ls,951.7512, 27/1/2016 3:40:19 AM, False, Not Annotated, False,,,951.3655,0.3857
D8CF2232, ERROR_P1_Ls,951.7145, 27/1/2016 3:40:20 AM, False, Not Annotated, False,,,951.3246,0.3899
D8CF2232, ERROR_P1_Ls,951.6774, 27/1/2016 3:40:21 AM, False, Not Annotated, False,,,951.2838,0.3936
D8CF2232, ERROR_P1_Ls,951.64, 27/1/2016 3:40:22 AM, False, Not Annotated, False,,,951.243,0.397
D8CF2232, ERROR_P1_Ls,951.6022, 27/1/2016 3:40:23 AM, False, Not Annotated, False,,,951.243,0.3592
D8CF2232, ERROR_P1_Ls,951.5681, 27/1/2016 3:40:24 AM, False, Not Annotated, False,,,951.243,0.3251
D8CF2232, ERROR_P1_Ls,951.5333, 27/1/2016 3:40:25 AM, False, Not Annotated, False,,,951.2021,0.3312
D8CF2232, ERROR_P1_Ls,951.4979, 27/1/2016 3:40:26 AM, False, Not Annotated, False,,,951.1613,0.3366
D8CF2232, ERROR_P1_Ls,951.462, 27/1/2016 3:40:27 AM, False, Not Annotated, False,,,951.1205,0.3415
D8CF2232, ERROR_P1_Ls,951.4256, 27/1/2016 3:40:28 AM, False, Not Annotated, False,,,951.0797,0.3459
D8CF2232, ERROR_P1_Ls,951.3888, 27/1/2016 3:40:29 AM, False, Not Annotated, False,,,951.0389,0.3499
D8CF2232, ERROR_P1_Ls,951.3555, 27/1/2016 3:40:30 AM, False, Not Annotated, False,,,950.998,0.3575
D8CF2232, ERROR_P1_Ls,951.3215, 27/1/2016 3:40:31 AM, False, Not Annotated, False,,,950.998,0.3235
D8CF2232, ERROR_P1_Ls,951.2908, 27/1/2016 3:40:32 AM, False, Not Annotated, False,,,950.9572,0.3336
D8CF2232, ERROR_P1_Ls,951.259, 27/1/2016 3:40:33 AM, False, Not Annotated, False,,,950.9164,0.3426
D8CF2232, ERROR_P1_Ls,951.2264, 27/1/2016 3:40:34 AM, False, Not Annotated, False,,,950.8756,0.3508
D8CF2232, ERROR_P1_Ls,951.1931, 27/1/2016 3:40:35 AM, False, Not Annotated, False,,,950.8348,0.3583
D8CF2232, ERROR_P1_Ls,951.159, 27/1/2016 3:40:36 AM, False, Not Annotated, False,,,950.7939,0.3651
D8CF2232, ERROR_P1_Ls,951.1243, 27/1/2016 3:40:37 AM, False, Not Annotated, False,,,950.7531,0.3712
D8CF2232, ERROR_P1_Ls,951.089, 27/1/2016 3:40:38 AM, False, Not Annotated, False,,,950.7531,0.3359
D8CF2232, ERROR_P1_Ls,951.0571, 27/1/2016 3:40:39 AM, False, Not Annotated, False,,,950.7123,0.3448
D8CF2232, ERROR_P1_Ls,951.0243, 27/1/2016 3:40:40 AM, False, Not Annotated, False,,,950.7123,0.312
D8CF2232, ERROR_P1_Ls,950.9907, 27/1/2016 3:40:41 AM, False, Not Annotated, False,,,950.6714,0.3193
D8CF2232, ERROR_P1_Ls,950.9603, 27/1/2016 3:40:42 AM, False, Not Annotated, False,,,950.6307,0.3296
D8CF2232, ERROR_P1_Ls,950.929, 27/1/2016 3:40:43 AM, False, Not Annotated, False,,,950.5898,0.3392
D8CF2232, ERROR_P1_Ls,950.8967, 27/1/2016 3:40:44 AM, False, Not Annotated, False,,,950.549,0.3477
D8CF2232, ERROR_P1_Ls,950.8636, 27/1/2016 3:40:45 AM, False, Not Annotated, False,,,950.5082,0.3554
D8CF2232, ERROR_P1_Ls,950.8298, 27/1/2016 3:40:46 AM, False, Not Annotated, False,,,950.4673,0.3625
D8CF2232, ERROR_P1_Ls,950.7953, 27/1/2016 3:40:47 AM, False, Not Annotated, False,,,950.4266,0.3687
D8CF2232, ERROR_P1_Ls,950.7602, 27/1/2016 3:40:48 AM, False, Not Annotated, False,,,950.3857,0.3745
D8CF2232, ERROR_P1_Ls,950.7245, 27/1/2016 3:40:49 AM, False, Not Annotated, False,,,950.3449,0.3796
D8CF2232, ERROR_P1_Ls,950.6884, 27/1/2016 3:40:50 AM, False, Not Annotated, False,,,950.3449,0.3435
D8CF2232, ERROR_P1_Ls,950.6519, 27/1/2016 3:40:51 AM, False, Not Annotated, False,,,950.3041,0.3478
D8CF2232, ERROR_P1_Ls,950.6149, 27/1/2016 3:40:52 AM, False, Not Annotated, False,,,950.2632,0.3517
D8CF2232, ERROR_P1_Ls,950.5775, 27/1/2016 3:40:53 AM, False, Not Annotated, False,,,950.2224,0.3551
D8CF2232, ERROR_P1_Ls,950.5438, 27/1/2016 3:40:54 AM, False, Not Annotated, False,,,950.1816,0.3622
D8CF2232, ERROR_P1_Ls,950.5093, 27/1/2016 3:40:55 AM, False, Not Annotated, False,,,950.1408,0.3685
D8CF2232, ERROR_P1_Ls,950.4743, 27/1/2016 3:40:56 AM, False, Not Annotated, False,,,950.1,0.3743
D8CF2232, ERROR_P1_Ls,950.4387, 27/1/2016 3:40:57 AM, False, Not Annotated, False,,,950.0591,0.3796
D8CF2232, ERROR_P1_Ls,950.4026, 27/1/2016 3:40:58 AM, False, Not Annotated, False,,,950.0183,0.3843
D8CF2232, ERROR_P1_Ls,950.366, 27/1/2016 3:40:59 AM, False, Not Annotated, False,,,949.9775,0.3885
D8CF2232, ERROR_P1_Ls,950.329, 27/1/2016 3:41:00 AM, False, Not Annotated, False,,,949.9367,0.3923
D8CF2232, ERROR_P1_Ls,950.2917, 27/1/2016 3:41:01 AM, False, Not Annotated, False,,,949.8959,0.3958
D8CF2232, ERROR_P1_Ls,950.2541, 27/1/2016 3:41:02 AM, False, Not Annotated, False,,,949.8959,0.3582
D8CF2232, ERROR_P1_Ls,950.22, 27/1/2016 3:41:03 AM, False, Not Annotated, False,,,949.855,0.365
D8CF2232, ERROR_P1_Ls,950.1853, 27/1/2016 3:41:04 AM, False, Not Annotated, False,,,949.8142,0.3711
D8CF2232, ERROR_P1_Ls,950.1853, 27/1/2016 3:41:05 AM, False, Not Annotated, False,,,949.8142,0.3711
D8CF2232, ERROR_P1_Ls,950.15, 27/1/2016 3:41:06 AM, False, Not Annotated, False,,,949.7734,0.3766
D8CF2232, ERROR_P1_Ls,950.1142, 27/1/2016 3:41:07 AM, False, Not Annotated, False,,,949.7325,0.3817
D8CF2232, ERROR_P1_Ls,950.0779, 27/1/2016 3:41:08 AM, False, Not Annotated, False,,,949.7325,0.3454
D8CF2232, ERROR_P1_Ls,950.0411, 27/1/2016 3:41:09 AM, False, Not Annotated, False,,,949.6918,0.3493
D8CF2232, ERROR_P1_Ls,950.0079, 27/1/2016 3:41:10 AM, False, Not Annotated, False,,,949.6509,0.357
D8CF2232, ERROR_P1_Ls,949.974, 27/1/2016 3:41:11 AM, False, Not Annotated, False,,,949.6101,0.3639
D8CF2232, ERROR_P1_Ls,949.9394, 27/1/2016 3:41:12 AM, False, Not Annotated, False,,,949.5693,0.3701
D8CF2232, ERROR_P1_Ls,949.9042, 27/1/2016 3:41:13 AM, False, Not Annotated, False,,,949.5693,0.3349
D8CF2232, ERROR_P1_Ls,949.8723, 27/1/2016 3:41:14 AM, False, Not Annotated, False,,,949.5284,0.3439
D8CF2232, ERROR_P1_Ls,949.8061, 27/1/2016 3:41:15 AM, False, Not Annotated, False,,,949.4876,0.3185
D8CF2232, ERROR_P1_Ls,949.8061, 27/1/2016 3:41:16 AM, False, Not Annotated, False,,,949.4468,0.3593
D8CF2232, ERROR_P1_Ls,949.7719, 27/1/2016 3:41:17 AM, False, Not Annotated, False,,,949.406,0.3659
D8CF2232, ERROR_P1_Ls,949.7056, 27/1/2016 3:41:18 AM, False, Not Annotated, False,,,949.3652,0.3404
D8CF2232, ERROR_P1_Ls,949.6732, 27/1/2016 3:41:19 AM, False, Not Annotated, False,,,949.3652,0.308
D8CF2232, ERROR_P1_Ls,949.64, 27/1/2016 3:41:20 AM, False, Not Annotated, False,,,949.3243,0.3157
D8CF2232, ERROR_P1_Ls,949.6061, 27/1/2016 3:41:21 AM, False, Not Annotated, False,,,949.2835,0.3226
D8CF2232, ERROR_P1_Ls,949.5715, 27/1/2016 3:41:22 AM, False, Not Annotated, False,,,949.2427,0.3288
D8CF2232, ERROR_P1_Ls,949.5364, 27/1/2016 3:41:23 AM, False, Not Annotated, False,,,949.2019,0.3345
D8CF2232, ERROR_P1_Ls,949.5007, 27/1/2016 3:41:24 AM, False, Not Annotated, False,,,949.1611,0.3396
D8CF2232, ERROR_P1_Ls,949.4645, 27/1/2016 3:41:25 AM, False, Not Annotated, False,,,949.1202,0.3443
D8CF2232, ERROR_P1_Ls,949.4279, 27/1/2016 3:41:26 AM, False, Not Annotated, False,,,949.0794,0.3485
D8CF2232, ERROR_P1_Ls,949.3908, 27/1/2016 3:41:27 AM, False, Not Annotated, False,,,949.0386,0.3522
D8CF2232, ERROR_P1_Ls,949.3908, 27/1/2016 3:41:28 AM, False, Not Annotated, False,,,948.9978,0.393
D8CF2232, ERROR_P1_Ls,949.3534, 27/1/2016 3:41:29 AM, False, Not Annotated, False,,,948.957,0.3964
D8CF2232, ERROR_P1_Ls,949.3157, 27/1/2016 3:41:30 AM, False, Not Annotated, False,,,948.9161,0.3996
D8CF2232, ERROR_P1_Ls,949.2468, 27/1/2016 3:41:31 AM, False, Not Annotated, False,,,948.8753,0.3715
D8CF2232, ERROR_P1_Ls,949.2114, 27/1/2016 3:41:32 AM, False, Not Annotated, False,,,948.8345,0.3769
D8CF2232, ERROR_P1_Ls,949.1756, 27/1/2016 3:41:33 AM, False, Not Annotated, False,,,948.7936,0.382
D8CF2232, ERROR_P1_Ls,949.1393, 27/1/2016 3:41:34 AM, False, Not Annotated, False,,,948.7529,0.3864
D8CF2232, ERROR_P1_Ls,949.1025, 27/1/2016 3:41:35 AM, False, Not Annotated, False,,,948.712,0.3905
D8CF2232, ERROR_P1_Ls,949.0654, 27/1/2016 3:41:36 AM, False, Not Annotated, False,,,948.712,0.3534
D8CF2232, ERROR_P1_Ls,949.0279, 27/1/2016 3:41:37 AM, False, Not Annotated, False,,,948.6712,0.3567
D8CF2232, ERROR_P1_Ls,948.9901, 27/1/2016 3:41:38 AM, False, Not Annotated, False,,,948.6304,0.3597
D8CF2232, ERROR_P1_Ls,948.952, 27/1/2016 3:41:39 AM, False, Not Annotated, False,,,948.5895,0.3625
D8CF2232, ERROR_P1_Ls,948.9136, 27/1/2016 3:41:40 AM, False, Not Annotated, False,,,948.5487,0.3649
D8CF2232, ERROR_P1_Ls,948.8751, 27/1/2016 3:41:41 AM, False, Not Annotated, False,,,948.5079,0.3672
D8CF2232, ERROR_P1_Ls,948.8362, 27/1/2016 3:41:42 AM, False, Not Annotated, False,,,948.4671,0.3691
D8CF2232, ERROR_P1_Ls,948.7972, 27/1/2016 3:41:43 AM, False, Not Annotated, False,,,948.4263,0.3709
D8CF2232, ERROR_P1_Ls,948.762, 27/1/2016 3:41:44 AM, False, Not Annotated, False,,,948.3854,0.3766
D8CF2232, ERROR_P1_Ls,948.7261, 27/1/2016 3:41:45 AM, False, Not Annotated, False,,,948.3446,0.3815
D8CF2232, ERROR_P1_Ls,948.6898, 27/1/2016 3:41:46 AM, False, Not Annotated, False,,,948.3038,0.386
D8CF2232, ERROR_P1_Ls,948.6531, 27/1/2016 3:41:47 AM, False, Not Annotated, False,,,948.263,0.3901
D8CF2232, ERROR_P1_Ls,948.616, 27/1/2016 3:41:48 AM, False, Not Annotated, False,,,948.2222,0.3938
D8CF2232, ERROR_P1_Ls,948.5785, 27/1/2016 3:41:49 AM, False, Not Annotated, False,,,948.1813,0.3972
D8CF2232, ERROR_P1_Ls,948.5407, 27/1/2016 3:41:50 AM, False, Not Annotated, False,,,948.1405,0.4002
D8CF2232, ERROR_P1_Ls,948.5026, 27/1/2016 3:41:51 AM, False, Not Annotated, False,,,948.0997,0.4029
D8CF2232, ERROR_P1_Ls,948.4643, 27/1/2016 3:41:52 AM, False, Not Annotated, False,,,948.0997,0.3646
D8CF2232, ERROR_P1_Ls,948.4643, 27/1/2016 3:41:53 AM, False, Not Annotated, False,,,948.0997,0.3646
D8CF2232, ERROR_P1_Ls,948.4257, 27/1/2016 3:41:54 AM, False, Not Annotated, False,,,948.0589,0.3668
D8CF2232, ERROR_P1_Ls,948.387, 27/1/2016 3:41:55 AM, False, Not Annotated, False,,,948.0181,0.3689
D8CF2232, ERROR_P1_Ls,948.348, 27/1/2016 3:41:56 AM, False, Not Annotated, False,,,947.9772,0.3708
D8CF2232, ERROR_P1_Ls,948.3088, 27/1/2016 3:41:57 AM, False, Not Annotated, False,,,947.9364,0.3724
D8CF2232, ERROR_P1_Ls,948.2734, 27/1/2016 3:41:58 AM, False, Not Annotated, False,,,947.8956,0.3778
D8CF2232, ERROR_P1_Ls,948.2375, 27/1/2016 3:41:59 AM, False, Not Annotated, False,,,947.8547,0.3828
D8CF2232, ERROR_P1_Ls,948.201, 27/1/2016 3:42:00 AM, False, Not Annotated, False,,,947.814,0.387
D8CF2232, ERROR_P1_Ls,948.1642, 27/1/2016 3:42:01 AM, False, Not Annotated, False,,,947.7731,0.3911
D8CF2232, ERROR_P1_Ls,948.127, 27/1/2016 3:42:02 AM, False, Not Annotated, False,,,947.7323,0.3947
D8CF2232, ERROR_P1_Ls,948.0895, 27/1/2016 3:42:03 AM, False, Not Annotated, False,,,947.6915,0.398
D8CF2232, ERROR_P1_Ls,948.0516, 27/1/2016 3:42:04 AM, False, Not Annotated, False,,,947.6506,0.401
D8CF2232, ERROR_P1_Ls,948.0135, 27/1/2016 3:42:05 AM, False, Not Annotated, False,,,947.6098,0.4037
D8CF2232, ERROR_P1_Ls,947.9751, 27/1/2016 3:42:06 AM, False, Not Annotated, False,,,947.569,0.4061
D8CF2232, ERROR_P1_Ls,947.9365, 27/1/2016 3:42:07 AM, False, Not Annotated, False,,,947.5282,0.4083
D8CF2232, ERROR_P1_Ls,947.8976, 27/1/2016 3:42:08 AM, False, Not Annotated, False,,,947.4874,0.4102
D8CF2232, ERROR_P1_Ls,947.8586, 27/1/2016 3:42:09 AM, False, Not Annotated, False,,,947.4874,0.3712
D8CF2232, ERROR_P1_Ls,947.8233, 27/1/2016 3:42:10 AM, False, Not Annotated, False,,,947.4465,0.3768
