Server, Tagname,X_BAR, Timestamp, Questionable, Annotated, Substituted,,, LIT301,z
D8CF2232, ERROR_P1_Ls,799.5579, 26/1/2016 1:49:02 AM, False, Not Annotated, False,,,799.0073,0.5506
D8CF2232, ERROR_P1_Ls,799.5593, 26/1/2016 1:49:03 AM, False, Not Annotated, False,,,799.0073,0.552
D8CF2232, ERROR_P1_Ls,799.5593, 26/1/2016 1:49:04 AM, False, Not Annotated, False,,,799.0073,0.552
D8CF2232, ERROR_P1_Ls,799.5592, 26/1/2016 1:49:05 AM, False, Not Annotated, False,,,799.0073,0.5519
D8CF2232, ERROR_P1_Ls,799.5585, 26/1/2016 1:49:06 AM, False, Not Annotated, False,,,799.0073,0.5512
D8CF2232, ERROR_P1_Ls,799.5598, 26/1/2016 1:49:07 AM, False, Not Annotated, False,,,799.0073,0.5525
D8CF2232, ERROR_P1_Ls,799.5607, 26/1/2016 1:49:08 AM, False, Not Annotated, False,,,799.0073,0.5534
D8CF2232, ERROR_P1_Ls,799.5618, 26/1/2016 1:49:09 AM, False, Not Annotated, False,,,799.0073,0.5545
D8CF2232, ERROR_P1_Ls,799.5613, 26/1/2016 1:49:10 AM, False, Not Annotated, False,,,799.0073,0.554
D8CF2232, ERROR_P1_Ls,799.56, 26/1/2016 1:49:11 AM, False, Not Annotated, False,,,799.0073,0.5527
D8CF2232, ERROR_P1_Ls,799.5585, 26/1/2016 1:49:12 AM, False, Not Annotated, False,,,799.0073,0.5512
D8CF2232, ERROR_P1_Ls,799.5591, 26/1/2016 1:49:13 AM, False, Not Annotated, False,,,799.0073,0.5518
D8CF2232, ERROR_P1_Ls,799.5594, 26/1/2016 1:49:14 AM, False, Not Annotated, False,,,799.0073,0.5521
D8CF2232, ERROR_P1_Ls,799.5598, 26/1/2016 1:49:15 AM, False, Not Annotated, False,,,799.0073,0.5525
D8CF2232, ERROR_P1_Ls,799.5601, 26/1/2016 1:49:16 AM, False, Not Annotated, False,,,799.0073,0.5528
D8CF2232, ERROR_P1_Ls,799.5602, 26/1/2016 1:49:17 AM, False, Not Annotated, False,,,799.0073,0.5529
D8CF2232, ERROR_P1_Ls,799.5604, 26/1/2016 1:49:18 AM, False, Not Annotated, False,,,799.0073,0.5531
D8CF2232, ERROR_P1_Ls,799.5605, 26/1/2016 1:49:19 AM, False, Not Annotated, False,,,799.0073,0.5532
D8CF2232, ERROR_P1_Ls,799.5605, 26/1/2016 1:49:20 AM, False, Not Annotated, False,,,799.0073,0.5532
D8CF2232, ERROR_P1_Ls,799.5606, 26/1/2016 1:49:21 AM, False, Not Annotated, False,,,799.0073,0.5533
D8CF2232, ERROR_P1_Ls,799.5607, 26/1/2016 1:49:22 AM, False, Not Annotated, False,,,799.0073,0.5534
D8CF2232, ERROR_P1_Ls,799.5615, 26/1/2016 1:49:23 AM, False, Not Annotated, False,,,799.0073,0.5542
D8CF2232, ERROR_P1_Ls,799.5612, 26/1/2016 1:49:24 AM, False, Not Annotated, False,,,799.0073,0.5539
D8CF2232, ERROR_P1_Ls,799.5597, 26/1/2016 1:49:25 AM, False, Not Annotated, False,,,799.0073,0.5524
D8CF2232, ERROR_P1_Ls,799.5594, 26/1/2016 1:49:26 AM, False, Not Annotated, False,,,799.0073,0.5521
D8CF2232, ERROR_P1_Ls,799.5592, 26/1/2016 1:49:27 AM, False, Not Annotated, False,,,799.0073,0.5519
D8CF2232, ERROR_P1_Ls,799.5612, 26/1/2016 1:49:28 AM, False, Not Annotated, False,,,799.0073,0.5539
D8CF2232, ERROR_P1_Ls,799.5626, 26/1/2016 1:49:29 AM, False, Not Annotated, False,,,799.0073,0.5553
D8CF2232, ERROR_P1_Ls,799.5584, 26/1/2016 1:49:30 AM, False, Not Annotated, False,,,799.0073,0.5511
D8CF2232, ERROR_P1_Ls,799.5559, 26/1/2016 1:49:31 AM, False, Not Annotated, False,,,799.0073,0.5486
D8CF2232, ERROR_P1_Ls,799.5554, 26/1/2016 1:49:32 AM, False, Not Annotated, False,,,799.0073,0.5481
D8CF2232, ERROR_P1_Ls,799.5551, 26/1/2016 1:49:33 AM, False, Not Annotated, False,,,799.0073,0.5478
D8CF2232, ERROR_P1_Ls,799.5535, 26/1/2016 1:49:34 AM, False, Not Annotated, False,,,799.0073,0.5462
D8CF2232, ERROR_P1_Ls,799.5502, 26/1/2016 1:49:35 AM, False, Not Annotated, False,,,799.0073,0.5429
D8CF2232, ERROR_P1_Ls,799.5479, 26/1/2016 1:49:36 AM, False, Not Annotated, False,,,799.0073,0.5406
D8CF2232, ERROR_P1_Ls,799.5494, 26/1/2016 1:49:37 AM, False, Not Annotated, False,,,799.0073,0.5421
D8CF2232, ERROR_P1_Ls,799.5516, 26/1/2016 1:49:38 AM, False, Not Annotated, False,,,799.0073,0.5443
D8CF2232, ERROR_P1_Ls,799.5516, 26/1/2016 1:49:39 AM, False, Not Annotated, False,,,799.0073,0.5443
D8CF2232, ERROR_P1_Ls,799.5569, 26/1/2016 1:49:40 AM, False, Not Annotated, False,,,799.0073,0.5496
D8CF2232, ERROR_P1_Ls,799.5607, 26/1/2016 1:49:41 AM, False, Not Annotated, False,,,799.0073,0.5534
D8CF2232, ERROR_P1_Ls,799.5647, 26/1/2016 1:49:42 AM, False, Not Annotated, False,,,799.0073,0.5574
D8CF2232, ERROR_P1_Ls,799.5673, 26/1/2016 1:49:43 AM, False, Not Annotated, False,,,799.0073,0.56
D8CF2232, ERROR_P1_Ls,799.5684, 26/1/2016 1:49:44 AM, False, Not Annotated, False,,,799.0073,0.5611
D8CF2232, ERROR_P1_Ls,799.5692, 26/1/2016 1:49:45 AM, False, Not Annotated, False,,,799.0073,0.5619
D8CF2232, ERROR_P1_Ls,799.5697, 26/1/2016 1:49:46 AM, False, Not Annotated, False,,,799.0073,0.5624
D8CF2232, ERROR_P1_Ls,799.5699, 26/1/2016 1:49:47 AM, False, Not Annotated, False,,,799.0073,0.5626
D8CF2232, ERROR_P1_Ls,799.5693, 26/1/2016 1:49:48 AM, False, Not Annotated, False,,,799.0073,0.562
D8CF2232, ERROR_P1_Ls,799.5682, 26/1/2016 1:49:49 AM, False, Not Annotated, False,,,799.0073,0.5609
D8CF2232, ERROR_P1_Ls,796.6013, 26/1/2016 1:49:50 AM, False, Not Annotated, False,,,789.0073,7.594
D8CF2232, ERROR_P1_Ls,796.6013, 26/1/2016 1:49:51 AM, False, Not Annotated, False,,,789.0073,7.594
D8CF2232, ERROR_P1_Ls,796.6013, 26/1/2016 1:49:52 AM, False, Not Annotated, False,,,789.0073,7.594
D8CF2232, ERROR_P1_Ls,794.513, 26/1/2016 1:49:53 AM, False, Not Annotated, False,,,789.0073,5.5057
D8CF2232, ERROR_P1_Ls,793.0424, 26/1/2016 1:49:54 AM, False, Not Annotated, False,,,789.0073,4.0351
D8CF2232, ERROR_P1_Ls,792.0071, 26/1/2016 1:49:55 AM, False, Not Annotated, False,,,789.0073,2.9998
D8CF2232, ERROR_P1_Ls,791.2784, 26/1/2016 1:49:56 AM, False, Not Annotated, False,,,789.0073,2.2711
D8CF2232, ERROR_P1_Ls,790.7648, 26/1/2016 1:49:57 AM, False, Not Annotated, False,,,789.0073,1.7575
D8CF2232, ERROR_P1_Ls,790.4037, 26/1/2016 1:49:58 AM, False, Not Annotated, False,,,789.0073,1.3964
D8CF2232, ERROR_P1_Ls,790.1497, 26/1/2016 1:49:59 AM, False, Not Annotated, False,,,789.0073,1.1424
D8CF2232, ERROR_P1_Ls,789.9709, 26/1/2016 1:50:00 AM, False, Not Annotated, False,,,789.0073,0.9636
D8CF2232, ERROR_P1_Ls,789.8472, 26/1/2016 1:50:01 AM, False, Not Annotated, False,,,789.0073,0.8399
D8CF2232, ERROR_P1_Ls,789.7599, 26/1/2016 1:50:02 AM, False, Not Annotated, False,,,789.0073,0.7526
D8CF2232, ERROR_P1_Ls,789.6976, 26/1/2016 1:50:03 AM, False, Not Annotated, False,,,789.0073,0.6903
D8CF2232, ERROR_P1_Ls,789.621, 26/1/2016 1:50:04 AM, False, Not Annotated, False,,,789.0073,0.6137
D8CF2232, ERROR_P1_Ls,789.5987, 26/1/2016 1:50:05 AM, False, Not Annotated, False,,,789.0073,0.5914
D8CF2232, ERROR_P1_Ls,789.5831, 26/1/2016 1:50:06 AM, False, Not Annotated, False,,,789.0073,0.5758
D8CF2232, ERROR_P1_Ls,789.5717, 26/1/2016 1:50:07 AM, False, Not Annotated, False,,,789.0073,0.5644
D8CF2232, ERROR_P1_Ls,789.5629, 26/1/2016 1:50:08 AM, False, Not Annotated, False,,,789.0073,0.5556
D8CF2232, ERROR_P1_Ls,789.5568, 26/1/2016 1:50:09 AM, False, Not Annotated, False,,,789.0073,0.5495
D8CF2232, ERROR_P1_Ls,789.5553, 26/1/2016 1:50:10 AM, False, Not Annotated, False,,,789.0073,0.548
D8CF2232, ERROR_P1_Ls,789.5565, 26/1/2016 1:50:11 AM, False, Not Annotated, False,,,789.0073,0.5492
D8CF2232, ERROR_P1_Ls,789.5574, 26/1/2016 1:50:12 AM, False, Not Annotated, False,,,789.0073,0.5501
D8CF2232, ERROR_P1_Ls,789.5582, 26/1/2016 1:50:13 AM, False, Not Annotated, False,,,789.0073,0.5509
D8CF2232, ERROR_P1_Ls,789.5587, 26/1/2016 1:50:14 AM, False, Not Annotated, False,,,789.0073,0.5514
D8CF2232, ERROR_P1_Ls,789.5591, 26/1/2016 1:50:15 AM, False, Not Annotated, False,,,789.0073,0.5518
D8CF2232, ERROR_P1_Ls,789.5598, 26/1/2016 1:50:16 AM, False, Not Annotated, False,,,789.0073,0.5525
D8CF2232, ERROR_P1_Ls,789.5607, 26/1/2016 1:50:17 AM, False, Not Annotated, False,,,789.0073,0.5534
D8CF2232, ERROR_P1_Ls,789.5584, 26/1/2016 1:50:18 AM, False, Not Annotated, False,,,789.0073,0.5511
D8CF2232, ERROR_P1_Ls,789.556, 26/1/2016 1:50:19 AM, False, Not Annotated, False,,,789.0073,0.5487
D8CF2232, ERROR_P1_Ls,789.5544, 26/1/2016 1:50:20 AM, False, Not Annotated, False,,,789.0073,0.5471
D8CF2232, ERROR_P1_Ls,789.5532, 26/1/2016 1:50:21 AM, False, Not Annotated, False,,,789.0073,0.5459
D8CF2232, ERROR_P1_Ls,789.5524, 26/1/2016 1:50:22 AM, False, Not Annotated, False,,,789.0073,0.5451
D8CF2232, ERROR_P1_Ls,789.5518, 26/1/2016 1:50:23 AM, False, Not Annotated, False,,,789.0073,0.5445
D8CF2232, ERROR_P1_Ls,789.5516, 26/1/2016 1:50:24 AM, False, Not Annotated, False,,,789.0073,0.5443
D8CF2232, ERROR_P1_Ls,789.5522, 26/1/2016 1:50:25 AM, False, Not Annotated, False,,,789.0073,0.5449
D8CF2232, ERROR_P1_Ls,789.554, 26/1/2016 1:50:26 AM, False, Not Annotated, False,,,789.0073,0.5467
D8CF2232, ERROR_P1_Ls,789.5575, 26/1/2016 1:50:27 AM, False, Not Annotated, False,,,789.0073,0.5502
D8CF2232, ERROR_P1_Ls,789.5613, 26/1/2016 1:50:28 AM, False, Not Annotated, False,,,789.0073,0.554
D8CF2232, ERROR_P1_Ls,789.564, 26/1/2016 1:50:29 AM, False, Not Annotated, False,,,789.0073,0.5567
D8CF2232, ERROR_P1_Ls,789.5659, 26/1/2016 1:50:30 AM, False, Not Annotated, False,,,789.0073,0.5586
D8CF2232, ERROR_P1_Ls,789.5685, 26/1/2016 1:50:31 AM, False, Not Annotated, False,,,789.0073,0.5612
D8CF2232, ERROR_P1_Ls,789.5707, 26/1/2016 1:50:32 AM, False, Not Annotated, False,,,789.0073,0.5634
D8CF2232, ERROR_P1_Ls,789.5725, 26/1/2016 1:50:33 AM, False, Not Annotated, False,,,789.0073,0.5652
D8CF2232, ERROR_P1_Ls,789.5732, 26/1/2016 1:50:34 AM, False, Not Annotated, False,,,789.0073,0.5659
D8CF2232, ERROR_P1_Ls,789.5733, 26/1/2016 1:50:35 AM, False, Not Annotated, False,,,789.0073,0.566
D8CF2232, ERROR_P1_Ls,789.5728, 26/1/2016 1:50:36 AM, False, Not Annotated, False,,,789.0073,0.5655
D8CF2232, ERROR_P1_Ls,789.5715, 26/1/2016 1:50:37 AM, False, Not Annotated, False,,,789.0073,0.5642
D8CF2232, ERROR_P1_Ls,789.5706, 26/1/2016 1:50:38 AM, False, Not Annotated, False,,,789.0073,0.5633
D8CF2232, ERROR_P1_Ls,789.5699, 26/1/2016 1:50:39 AM, False, Not Annotated, False,,,789.0073,0.5626
D8CF2232, ERROR_P1_Ls,789.5687, 26/1/2016 1:50:40 AM, False, Not Annotated, False,,,789.0073,0.5614
D8CF2232, ERROR_P1_Ls,789.5678, 26/1/2016 1:50:41 AM, False, Not Annotated, False,,,789.0073,0.5605
D8CF2232, ERROR_P1_Ls,789.5703, 26/1/2016 1:50:42 AM, False, Not Annotated, False,,,789.0073,0.563
D8CF2232, ERROR_P1_Ls,789.5703, 26/1/2016 1:50:43 AM, False, Not Annotated, False,,,789.0073,0.563
D8CF2232, ERROR_P1_Ls,789.5705, 26/1/2016 1:50:44 AM, False, Not Annotated, False,,,789.0073,0.5632
D8CF2232, ERROR_P1_Ls,789.5706, 26/1/2016 1:50:45 AM, False, Not Annotated, False,,,789.0073,0.5633
D8CF2232, ERROR_P1_Ls,789.5704, 26/1/2016 1:50:46 AM, False, Not Annotated, False,,,789.0073,0.5631
D8CF2232, ERROR_P1_Ls,789.5692, 26/1/2016 1:50:47 AM, False, Not Annotated, False,,,789.0073,0.5619
D8CF2232, ERROR_P1_Ls,789.5684, 26/1/2016 1:50:48 AM, False, Not Annotated, False,,,789.0073,0.5611
D8CF2232, ERROR_P1_Ls,789.5678, 26/1/2016 1:50:49 AM, False, Not Annotated, False,,,789.0073,0.5605
D8CF2232, ERROR_P1_Ls,789.5663, 26/1/2016 1:50:50 AM, False, Not Annotated, False,,,789.0073,0.559
D8CF2232, ERROR_P1_Ls,789.5645, 26/1/2016 1:50:51 AM, False, Not Annotated, False,,,789.0073,0.5572
D8CF2232, ERROR_P1_Ls,789.5636, 26/1/2016 1:50:52 AM, False, Not Annotated, False,,,789.0073,0.5563
D8CF2232, ERROR_P1_Ls,789.5637, 26/1/2016 1:50:53 AM, False, Not Annotated, False,,,789.0073,0.5564
D8CF2232, ERROR_P1_Ls,789.5638, 26/1/2016 1:50:54 AM, False, Not Annotated, False,,,789.0073,0.5565
D8CF2232, ERROR_P1_Ls,789.5631, 26/1/2016 1:50:55 AM, False, Not Annotated, False,,,789.0073,0.5558
D8CF2232, ERROR_P1_Ls,789.5622, 26/1/2016 1:50:56 AM, False, Not Annotated, False,,,789.0073,0.5549
D8CF2232, ERROR_P1_Ls,789.5646, 26/1/2016 1:50:57 AM, False, Not Annotated, False,,,789.0073,0.5573
D8CF2232, ERROR_P1_Ls,789.5659, 26/1/2016 1:50:58 AM, False, Not Annotated, False,,,789.0073,0.5586
D8CF2232, ERROR_P1_Ls,789.5668, 26/1/2016 1:50:59 AM, False, Not Annotated, False,,,789.0073,0.5595
D8CF2232, ERROR_P1_Ls,789.5706, 26/1/2016 1:51:00 AM, False, Not Annotated, False,,,789.0073,0.5633
D8CF2232, ERROR_P1_Ls,789.5735, 26/1/2016 1:51:01 AM, False, Not Annotated, False,,,789.0073,0.5662
D8CF2232, ERROR_P1_Ls,789.5747, 26/1/2016 1:51:02 AM, False, Not Annotated, False,,,789.0073,0.5674
D8CF2232, ERROR_P1_Ls,789.5745, 26/1/2016 1:51:03 AM, False, Not Annotated, False,,,789.0073,0.5672
D8CF2232, ERROR_P1_Ls,789.5731, 26/1/2016 1:51:04 AM, False, Not Annotated, False,,,789.0073,0.5658
D8CF2232, ERROR_P1_Ls,789.5737, 26/1/2016 1:51:05 AM, False, Not Annotated, False,,,789.0073,0.5664
D8CF2232, ERROR_P1_Ls,789.575, 26/1/2016 1:51:06 AM, False, Not Annotated, False,,,789.0073,0.5677
D8CF2232, ERROR_P1_Ls,789.5736, 26/1/2016 1:51:07 AM, False, Not Annotated, False,,,789.0073,0.5663
D8CF2232, ERROR_P1_Ls,789.5715, 26/1/2016 1:51:08 AM, False, Not Annotated, False,,,789.0073,0.5642
D8CF2232, ERROR_P1_Ls,789.5714, 26/1/2016 1:51:09 AM, False, Not Annotated, False,,,789.0073,0.5641
D8CF2232, ERROR_P1_Ls,789.5716, 26/1/2016 1:51:10 AM, False, Not Annotated, False,,,789.0073,0.5643
D8CF2232, ERROR_P1_Ls,789.5718, 26/1/2016 1:51:11 AM, False, Not Annotated, False,,,789.0073,0.5645
D8CF2232, ERROR_P1_Ls,789.5707, 26/1/2016 1:51:12 AM, False, Not Annotated, False,,,789.0073,0.5634
D8CF2232, ERROR_P1_Ls,789.5681, 26/1/2016 1:51:13 AM, False, Not Annotated, False,,,789.0073,0.5608
D8CF2232, ERROR_P1_Ls,789.5634, 26/1/2016 1:51:14 AM, False, Not Annotated, False,,,789.0073,0.5561
D8CF2232, ERROR_P1_Ls,789.5605, 26/1/2016 1:51:15 AM, False, Not Annotated, False,,,789.0073,0.5532
D8CF2232, ERROR_P1_Ls,789.5585, 26/1/2016 1:51:16 AM, False, Not Annotated, False,,,789.0073,0.5512
D8CF2232, ERROR_P1_Ls,789.5558, 26/1/2016 1:51:17 AM, False, Not Annotated, False,,,789.0073,0.5485
D8CF2232, ERROR_P1_Ls,789.5538, 26/1/2016 1:51:18 AM, False, Not Annotated, False,,,789.0073,0.5465
D8CF2232, ERROR_P1_Ls,789.5517, 26/1/2016 1:51:19 AM, False, Not Annotated, False,,,789.0073,0.5444
D8CF2232, ERROR_P1_Ls,789.5509, 26/1/2016 1:51:20 AM, False, Not Annotated, False,,,789.0073,0.5436
D8CF2232, ERROR_P1_Ls,789.5523, 26/1/2016 1:51:21 AM, False, Not Annotated, False,,,789.0073,0.545
D8CF2232, ERROR_P1_Ls,789.5538, 26/1/2016 1:51:22 AM, False, Not Annotated, False,,,789.0073,0.5465
D8CF2232, ERROR_P1_Ls,789.5565, 26/1/2016 1:51:23 AM, False, Not Annotated, False,,,789.0073,0.5492
D8CF2232, ERROR_P1_Ls,789.5565, 26/1/2016 1:51:24 AM, False, Not Annotated, False,,,789.0073,0.5492
D8CF2232, ERROR_P1_Ls,789.5583, 26/1/2016 1:51:25 AM, False, Not Annotated, False,,,789.0073,0.551
D8CF2232, ERROR_P1_Ls,789.5566, 26/1/2016 1:51:26 AM, False, Not Annotated, False,,,789.0073,0.5493
D8CF2232, ERROR_P1_Ls,789.5547, 26/1/2016 1:51:27 AM, False, Not Annotated, False,,,789.0073,0.5474
D8CF2232, ERROR_P1_Ls,789.5522, 26/1/2016 1:51:28 AM, False, Not Annotated, False,,,789.0073,0.5449
D8CF2232, ERROR_P1_Ls,789.5497, 26/1/2016 1:51:29 AM, False, Not Annotated, False,,,789.0073,0.5424
D8CF2232, ERROR_P1_Ls,789.5508, 26/1/2016 1:51:30 AM, False, Not Annotated, False,,,789.0073,0.5435
D8CF2232, ERROR_P1_Ls,789.553, 26/1/2016 1:51:31 AM, False, Not Annotated, False,,,789.0073,0.5457
D8CF2232, ERROR_P1_Ls,789.5545, 26/1/2016 1:51:32 AM, False, Not Annotated, False,,,789.0073,0.5472
D8CF2232, ERROR_P1_Ls,789.5555, 26/1/2016 1:51:33 AM, False, Not Annotated, False,,,789.0073,0.5482
D8CF2232, ERROR_P1_Ls,789.5567, 26/1/2016 1:51:34 AM, False, Not Annotated, False,,,789.0073,0.5494
D8CF2232, ERROR_P1_Ls,789.5598, 26/1/2016 1:51:35 AM, False, Not Annotated, False,,,789.0073,0.5525
D8CF2232, ERROR_P1_Ls,789.5613, 26/1/2016 1:51:36 AM, False, Not Annotated, False,,,789.0073,0.554
D8CF2232, ERROR_P1_Ls,789.5617, 26/1/2016 1:51:37 AM, False, Not Annotated, False,,,789.0073,0.5544
D8CF2232, ERROR_P1_Ls,789.5626, 26/1/2016 1:51:38 AM, False, Not Annotated, False,,,789.0073,0.5553
D8CF2232, ERROR_P1_Ls,789.5649, 26/1/2016 1:51:39 AM, False, Not Annotated, False,,,789.0073,0.5576
D8CF2232, ERROR_P1_Ls,789.5673, 26/1/2016 1:51:40 AM, False, Not Annotated, False,,,789.0073,0.56
D8CF2232, ERROR_P1_Ls,789.5693, 26/1/2016 1:51:41 AM, False, Not Annotated, False,,,789.0073,0.562
D8CF2232, ERROR_P1_Ls,789.5707, 26/1/2016 1:51:42 AM, False, Not Annotated, False,,,789.0073,0.5634
D8CF2232, ERROR_P1_Ls,789.5717, 26/1/2016 1:51:43 AM, False, Not Annotated, False,,,789.0073,0.5644
D8CF2232, ERROR_P1_Ls,789.5728, 26/1/2016 1:51:44 AM, False, Not Annotated, False,,,789.0073,0.5655
D8CF2232, ERROR_P1_Ls,789.5698, 26/1/2016 1:51:45 AM, False, Not Annotated, False,,,789.0073,0.5625
D8CF2232, ERROR_P1_Ls,789.5654, 26/1/2016 1:51:46 AM, False, Not Annotated, False,,,789.0073,0.5581
D8CF2232, ERROR_P1_Ls,789.5585, 26/1/2016 1:51:47 AM, False, Not Annotated, False,,,789.0073,0.5512
D8CF2232, ERROR_P1_Ls,789.5521, 26/1/2016 1:51:48 AM, False, Not Annotated, False,,,789.0073,0.5448
D8CF2232, ERROR_P1_Ls,789.5461, 26/1/2016 1:51:49 AM, False, Not Annotated, False,,,789.0073,0.5388
D8CF2232, ERROR_P1_Ls,789.5412, 26/1/2016 1:51:50 AM, False, Not Annotated, False,,,779.0073,10.5339
D8CF2232, ERROR_P1_Ls,789.5377, 26/1/2016 1:51:51 AM, False, Not Annotated, False,,,779.0073,10.5304
D8CF2232, ERROR_P1_Ls,786.5712, 26/1/2016 1:51:52 AM, False, Not Annotated, False,,,779.0073,7.5639
D8CF2232, ERROR_P1_Ls,784.4867, 26/1/2016 1:51:53 AM, False, Not Annotated, False,,,779.0073,5.4794
D8CF2232, ERROR_P1_Ls,783.0224, 26/1/2016 1:51:54 AM, False, Not Annotated, False,,,779.0073,4.0151
D8CF2232, ERROR_P1_Ls,781.2691, 26/1/2016 1:51:55 AM, False, Not Annotated, False,,,779.0073,2.2618
D8CF2232, ERROR_P1_Ls,780.761, 26/1/2016 1:51:56 AM, False, Not Annotated, False,,,779.0073,1.7537
D8CF2232, ERROR_P1_Ls,780.4036, 26/1/2016 1:51:57 AM, False, Not Annotated, False,,,779.0073,1.3963
D8CF2232, ERROR_P1_Ls,780.1523, 26/1/2016 1:51:58 AM, False, Not Annotated, False,,,779.0073,1.145
D8CF2232, ERROR_P1_Ls,779.9761, 26/1/2016 1:51:59 AM, False, Not Annotated, False,,,779.0073,0.9688
