Server, Tagname,Estimation, Timestamp, Questionable, Annotated, Substituted,,,LIT-301,z(k),g(k),Threshold,Threshold,,
D8CF2232, ERROR_P1_Ls,927.8251, 27/1/2016 1:57:29 AM, False, Not Annotated, False,,,929.1288,1.3037,0.571846854,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,927.3108, 27/1/2016 1:57:30 AM, False, Not Annotated, False,,,928.6081,1.2973,0.566246123,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,926.8026, 27/1/2016 1:57:31 AM, False, Not Annotated, False,,,928.4078,1.6052,0.866927356,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,926.401, 27/1/2016 1:57:32 AM, False, Not Annotated, False,,,928.0473,1.6463,0.911889807,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,925.9633, 27/1/2016 1:57:33 AM, False, Not Annotated, False,,,927.4866,1.5233,0.780719972,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,925.5323, 27/1/2016 1:57:34 AM, False, Not Annotated, False,,,927.046,1.5137,0.770910617,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,925.0415, 27/1/2016 1:57:35 AM, False, Not Annotated, False,,,926.6454,1.6039,0.865523731,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,924.5889, 27/1/2016 1:57:36 AM, False, Not Annotated, False,,,926.4051,1.8162,1.109817958,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,924.1967, 27/1/2016 1:57:37 AM, False, Not Annotated, False,,,926.0446,1.8479,1.148897636,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,923.7957, 27/1/2016 1:57:38 AM, False, Not Annotated, False,,,925.4839,1.6882,0.958897523,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,923.4248, 27/1/2016 1:57:39 AM, False, Not Annotated, False,,,925.4438,2.019,1.371503888,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,923.0195, 27/1/2016 1:57:40 AM, False, Not Annotated, False,,,924.6828,1.6633,0.93081973,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,922.5353, 27/1/2016 1:57:41 AM, False, Not Annotated, False,,,923.8817,1.3464,0.60991963,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,922.0946, 27/1/2016 1:57:42 AM, False, Not Annotated, False,,,923.4011,1.3065,0.574305841,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,921.6392, 27/1/2016 1:57:43 AM, False, Not Annotated, False,,,923.0406,1.4014,0.660767435,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,921.1068, 27/1/2016 1:57:44 AM, False, Not Annotated, False,,,922.2395,1.1327,0.431672325,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,920.6205, 27/1/2016 1:57:45 AM, False, Not Annotated, False,,,921.4785,0.858,0.247684586,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,920.0627, 27/1/2016 1:57:46 AM, False, Not Annotated, False,,,921.4785,1.4158,0.674416553,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,919.5769, 27/1/2016 1:57:47 AM, False, Not Annotated, False,,,920.9979,1.421,0.679379692,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,919.1066, 27/1/2016 1:57:48 AM, False, Not Annotated, False,,,920.2769,1.1703,0.460806732,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,918.6125, 27/1/2016 1:57:49 AM, False, Not Annotated, False,,,919.8363,1.2238,0.503901096,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,917.6737, 27/1/2016 1:57:50 AM, False, Not Annotated, False,,,919.5959,1.9222,1.243144323,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,917.1781, 27/1/2016 1:57:51 AM, False, Not Annotated, False,,,919.1153,1.9372,1.262621923,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,917.1781, 27/1/2016 1:57:52 AM, False, Not Annotated, False,,,918.5946,1.4165,0.675083608,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,916.8013, 27/1/2016 1:57:53 AM, False, Not Annotated, False,,,918.1941,1.3928,0.652682429,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,916.3481, 27/1/2016 1:57:54 AM, False, Not Annotated, False,,,917.6734,1.3253,0.590952809,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,915.9116, 27/1/2016 1:57:55 AM, False, Not Annotated, False,,,917.5132,1.6016,0.863043181,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,915.489, 27/1/2016 1:57:56 AM, False, Not Annotated, False,,,917.1927,1.7037,0.976586355,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,915.092, 27/1/2016 1:57:57 AM, False, Not Annotated, False,,,916.5919,1.4999,0.756918317,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,914.1858, 27/1/2016 1:57:58 AM, False, Not Annotated, False,,,916.0312,1.8454,1.145791082,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,913.7353, 27/1/2016 1:57:59 AM, False, Not Annotated, False,,,915.7908,2.0555,1.421540925,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,913.7353, 27/1/2016 1:58:00 AM, False, Not Annotated, False,,,915.2301,1.4948,0.751779681,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,913.3664, 27/1/2016 1:58:01 AM, False, Not Annotated, False,,,914.9097,1.5433,0.801355307,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,912.5358, 27/1/2016 1:58:02 AM, False, Not Annotated, False,,,914.4691,1.9333,1.257543182,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,912.0939, 27/1/2016 1:58:03 AM, False, Not Annotated, False,,,913.8282,1.7343,1.011982152,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,911.6232, 27/1/2016 1:58:04 AM, False, Not Annotated, False,,,913.3876,1.7644,1.047414311,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,911.2087, 27/1/2016 1:58:05 AM, False, Not Annotated, False,,,913.0271,1.8184,1.112508276,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,910.7386, 27/1/2016 1:58:06 AM, False, Not Annotated, False,,,912.6666,1.928,1.250657708,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,910.2377, 27/1/2016 1:58:07 AM, False, Not Annotated, False,,,911.9056,1.6679,0.935975374,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,909.7549, 27/1/2016 1:58:08 AM, False, Not Annotated, False,,,911.2247,1.4698,0.726843467,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,909.2797, 27/1/2016 1:58:09 AM, False, Not Annotated, False,,,910.9043,1.6246,0.888008868,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,908.8181, 27/1/2016 1:58:10 AM, False, Not Annotated, False,,,910.4236,1.6055,0.867251431,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,908.324, 27/1/2016 1:58:11 AM, False, Not Annotated, False,,,909.903,1.579,0.838858414,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,907.8468, 27/1/2016 1:58:12 AM, False, Not Annotated, False,,,909.4623,1.6155,0.878088582,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,907.4343, 27/1/2016 1:58:13 AM, False, Not Annotated, False,,,909.3822,1.9479,1.276608466,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,906.995, 27/1/2016 1:58:14 AM, False, Not Annotated, False,,,908.9817,1.9867,1.327972216,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,906.995, 27/1/2016 1:58:15 AM, False, Not Annotated, False,,,908.9817,1.9867,1.327972216,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,906.5987, 27/1/2016 1:58:16 AM, False, Not Annotated, False,,,908.8215,2.2228,1.662360387,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,906.2234, 27/1/2016 1:58:17 AM, False, Not Annotated, False,,,908.5812,2.3578,1.870416529,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,905.9233, 27/1/2016 1:58:18 AM, False, Not Annotated, False,,,908.3008,2.3775,1.901802685,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,905.6638, 27/1/2016 1:58:19 AM, False, Not Annotated, False,,,907.8201,2.1563,1.564381858,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,905.3496, 27/1/2016 1:58:20 AM, False, Not Annotated, False,,,907.7,2.3504,1.858694278,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,904.998, 27/1/2016 1:58:21 AM, False, Not Annotated, False,,,906.8989,1.9009,1.215746272,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,904.5868, 27/1/2016 1:58:22 AM, False, Not Annotated, False,,,906.5785,1.9917,1.334664939,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,904.1555, 27/1/2016 1:58:23 AM, False, Not Annotated, False,,,906.0978,1.9423,1.269278797,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,903.7805, 27/1/2016 1:58:24 AM, False, Not Annotated, False,,,905.3768,1.5963,0.857340683,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,903.379, 27/1/2016 1:58:25 AM, False, Not Annotated, False,,,905.0164,1.6374,0.902056992,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,902.9268, 27/1/2016 1:58:26 AM, False, Not Annotated, False,,,904.6959,1.7691,1.053001937,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,902.5566, 27/1/2016 1:58:27 AM, False, Not Annotated, False,,,904.6158,2.0592,1.426663217,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,902.1664, 27/1/2016 1:58:28 AM, False, Not Annotated, False,,,904.0952,1.9288,1.251695814,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,901.7961, 27/1/2016 1:58:29 AM, False, Not Annotated, False,,,903.4543,1.6582,0.925120334,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,901.326, 27/1/2016 1:58:30 AM, False, Not Annotated, False,,,903.0137,1.6877,0.958329608,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,900.8902, 27/1/2016 1:58:31 AM, False, Not Annotated, False,,,902.4529,1.5627,0.821628754,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,900.4246, 27/1/2016 1:58:32 AM, False, Not Annotated, False,,,902.0123,1.5877,0.848127792,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,900.0366, 27/1/2016 1:58:33 AM, False, Not Annotated, False,,,901.6919,1.6553,0.921887306,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,899.6537, 27/1/2016 1:58:34 AM, False, Not Annotated, False,,,901.8121,2.1584,1.567430415,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,899.2598, 27/1/2016 1:58:35 AM, False, Not Annotated, False,,,901.2112,1.9514,1.281200225,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,898.9225, 27/1/2016 1:58:36 AM, False, Not Annotated, False,,,900.8908,1.9683,1.303487858,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,898.5883, 27/1/2016 1:58:37 AM, False, Not Annotated, False,,,900.6505,2.0622,1.430823189,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,898.2573, 27/1/2016 1:58:38 AM, False, Not Annotated, False,,,900.1699,1.9126,1.230758115,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,897.8702, 27/1/2016 1:58:39 AM, False, Not Annotated, False,,,899.3287,1.4585,0.715710308,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,897.4153, 27/1/2016 1:58:40 AM, False, Not Annotated, False,,,898.6478,1.2325,0.511091032,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,896.897, 27/1/2016 1:58:41 AM, False, Not Annotated, False,,,898.4475,1.5505,0.808849919,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,896.4217, 27/1/2016 1:58:42 AM, False, Not Annotated, False,,,897.9268,1.5051,0.762175732,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,895.931, 27/1/2016 1:58:43 AM, False, Not Annotated, False,,,897.1658,1.2348,0.513000333,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,895.4424, 27/1/2016 1:58:44 AM, False, Not Annotated, False,,,896.605,1.1626,0.454762916,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,894.9407, 27/1/2016 1:58:45 AM, False, Not Annotated, False,,,896.3647,1.424,0.682251319,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,894.4642, 27/1/2016 1:58:46 AM, False, Not Annotated, False,,,895.7239,1.2597,0.533898455,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,893.9144, 27/1/2016 1:58:47 AM, False, Not Annotated, False,,,895.123,1.2086,0.491461594,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,893.4424, 27/1/2016 1:58:48 AM, False, Not Annotated, False,,,894.8026,1.3602,0.622486513,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,892.9471, 27/1/2016 1:58:49 AM, False, Not Annotated, False,,,894.5223,1.5752,0.834825702,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,892.4695, 27/1/2016 1:58:50 AM, False, Not Annotated, False,,,893.6411,1.1716,0.461831053,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,892.0059, 27/1/2016 1:58:51 AM, False, Not Annotated, False,,,893.1204,1.1145,0.41791172,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,891.5026, 27/1/2016 1:58:52 AM, False, Not Annotated, False,,,892.5196,1.017,0.347989637,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,891.0253, 27/1/2016 1:58:53 AM, False, Not Annotated, False,,,892.3594,1.3341,0.598826724,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,890.5182, 27/1/2016 1:58:54 AM, False, Not Annotated, False,,,891.5983,1.0801,0.392511456,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,890.001, 27/1/2016 1:58:55 AM, False, Not Annotated, False,,,890.9975,0.9965,0.334101951,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,889.5121, 27/1/2016 1:58:56 AM, False, Not Annotated, False,,,890.7972,1.2851,0.555646077,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,889.0102, 27/1/2016 1:58:57 AM, False, Not Annotated, False,,,890.3967,1.3865,0.646791275,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,888.5557, 27/1/2016 1:58:58 AM, False, Not Annotated, False,,,890.1965,1.6408,0.905807057,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,888.0975, 27/1/2016 1:58:59 AM, False, Not Annotated, False,,,889.5155,1.418,0.676514122,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,887.6716, 27/1/2016 1:59:00 AM, False, Not Annotated, False,,,888.8346,1.163,0.455075898,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,887.1777, 27/1/2016 1:59:01 AM, False, Not Annotated, False,,,888.7545,1.5768,0.836522502,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,886.7587, 27/1/2016 1:59:02 AM, False, Not Annotated, False,,,888.394,1.6353,0.899744662,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,886.3504, 27/1/2016 1:59:03 AM, False, Not Annotated, False,,,888.1537,1.8033,1.094108446,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,885.972, 27/1/2016 1:59:04 AM, False, Not Annotated, False,,,887.3927,1.4207,0.679092863,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,885.5242, 27/1/2016 1:59:05 AM, False, Not Annotated, False,,,886.912,1.3878,0.648004723,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,884.5756, 27/1/2016 1:59:06 AM, False, Not Annotated, False,,,886.3112,1.7356,1.013499848,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,884.076, 27/1/2016 1:59:07 AM, False, Not Annotated, False,,,885.5101,1.4341,0.691963643,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,883.5073, 27/1/2016 1:59:08 AM, False, Not Annotated, False,,,884.8292,1.3219,0.58792457,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,882.9617, 27/1/2016 1:59:09 AM, False, Not Annotated, False,,,884.3085,1.3468,0.610282084,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,882.4787, 27/1/2016 1:59:10 AM, False, Not Annotated, False,,,884.3486,1.8699,1.176416666,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,881.975, 27/1/2016 1:59:11 AM, False, Not Annotated, False,,,883.5876,1.6126,0.87493888,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,881.461, 27/1/2016 1:59:12 AM, False, Not Annotated, False,,,883.1069,1.6459,0.911446739,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,880.9894, 27/1/2016 1:59:13 AM, False, Not Annotated, False,,,882.5061,1.5167,0.773969379,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,880.5598, 27/1/2016 1:59:14 AM, False, Not Annotated, False,,,882.3459,1.7861,1.073336618,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,880.0847, 27/1/2016 1:59:15 AM, False, Not Annotated, False,,,882.1056,2.0209,1.374086437,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,879.6158, 27/1/2016 1:59:16 AM, False, Not Annotated, False,,,881.5048,1.889,1.200572305,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,879.123, 27/1/2016 1:59:17 AM, False, Not Annotated, False,,,880.8239,1.7009,0.973378989,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,878.6396, 27/1/2016 1:59:18 AM, False, Not Annotated, False,,,880.223,1.5834,0.84354001,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,878.1277, 27/1/2016 1:59:19 AM, False, Not Annotated, False,,,879.6223,1.4946,0.751578522,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,877.6796, 27/1/2016 1:59:20 AM, False, Not Annotated, False,,,879.3018,1.6222,0.885387119,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,877.2545, 27/1/2016 1:59:21 AM, False, Not Annotated, False,,,879.3419,2.0874,1.466006053,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,876.9283, 27/1/2016 1:59:22 AM, False, Not Annotated, False,,,879.1416,2.2133,1.648181265,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,876.5308, 27/1/2016 1:59:23 AM, False, Not Annotated, False,,,878.701,2.1702,1.584615586,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,876.1621, 27/1/2016 1:59:24 AM, False, Not Annotated, False,,,878.3806,2.2185,1.655934945,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,876.1621, 27/1/2016 1:59:25 AM, False, Not Annotated, False,,,878.3806,2.2185,1.655934945,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,875.7732, 27/1/2016 1:59:26 AM, False, Not Annotated, False,,,877.6996,1.9264,1.248582789,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,875.4178, 27/1/2016 1:59:27 AM, False, Not Annotated, False,,,877.5394,2.1216,1.514437722,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,874.9669, 27/1/2016 1:59:28 AM, False, Not Annotated, False,,,877.0187,2.0518,1.416427846,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,874.5615, 27/1/2016 1:59:29 AM, False, Not Annotated, False,,,876.3779,1.8164,1.110062398,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,874.2078, 27/1/2016 1:59:30 AM, False, Not Annotated, False,,,876.1376,1.9298,1.252994051,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,873.8674, 27/1/2016 1:59:31 AM, False, Not Annotated, False,,,876.3378,2.4704,2.053330993,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,873.5302, 27/1/2016 1:59:32 AM, False, Not Annotated, False,,,875.737,2.2068,1.638514751,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,873.1814, 27/1/2016 1:59:33 AM, False, Not Annotated, False,,,875.3765,2.1951,1.621186672,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,872.8233, 27/1/2016 1:59:34 AM, False, Not Annotated, False,,,874.8959,2.0726,1.445291314,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,872.3998, 27/1/2016 1:59:35 AM, False, Not Annotated, False,,,874.215,1.8152,1.108596162,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,871.9297, 27/1/2016 1:59:36 AM, False, Not Annotated, False,,,873.5741,1.6444,0.909786192,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,871.4505, 27/1/2016 1:59:37 AM, False, Not Annotated, False,,,872.9332,1.4827,0.739658036,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,870.9492, 27/1/2016 1:59:38 AM, False, Not Annotated, False,,,872.5728,1.6236,0.886916001,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,870.5314, 27/1/2016 1:59:39 AM, False, Not Annotated, False,,,872.3725,1.8411,1.140457646,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,870.1096, 27/1/2016 1:59:40 AM, False, Not Annotated, False,,,871.9319,1.8223,1.117285482,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,869.6918, 27/1/2016 1:59:41 AM, False, Not Annotated, False,,,871.2109,1.5191,0.776420748,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,869.2198, 27/1/2016 1:59:42 AM, False, Not Annotated, False,,,870.8905,1.6707,0.939120564,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,868.7319, 27/1/2016 1:59:43 AM, False, Not Annotated, False,,,869.769,1.0371,0.36188091,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,868.1727, 27/1/2016 1:59:44 AM, False, Not Annotated, False,,,869.1281,0.9554,0.307110651,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,867.6059, 27/1/2016 1:59:45 AM, False, Not Annotated, False,,,869.1281,1.5222,0.779592837,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,867.1342, 27/1/2016 1:59:46 AM, False, Not Annotated, False,,,868.287,1.1528,0.447128488,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,866.5663, 27/1/2016 1:59:47 AM, False, Not Annotated, False,,,867.6862,1.1199,0.421971281,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,866.0577, 27/1/2016 1:59:48 AM, False, Not Annotated, False,,,867.0453,0.9876,0.328160699,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,865.4819, 27/1/2016 1:59:49 AM, False, Not Annotated, False,,,866.7249,1.243,0.519836371,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,864.9598, 27/1/2016 1:59:50 AM, False, Not Annotated, False,,,866.4846,1.5248,0.782258285,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,864.4885, 27/1/2016 1:59:51 AM, False, Not Annotated, False,,,865.8838,1.3953,0.655027591,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,863.9716, 27/1/2016 1:59:52 AM, False, Not Annotated, False,,,865.7236,1.752,1.032743829,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,863.512, 27/1/2016 1:59:53 AM, False, Not Annotated, False,,,865.1227,1.6107,0.872878351,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,863.0631, 27/1/2016 1:59:54 AM, False, Not Annotated, False,,,864.8824,1.8193,1.1136098,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,862.6811, 27/1/2016 1:59:55 AM, False, Not Annotated, False,,,864.6821,2.001,1.347158148,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,862.3465, 27/1/2016 1:59:56 AM, False, Not Annotated, False,,,864.4418,2.0953,1.47712358,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,862.3465, 27/1/2016 1:59:57 AM, False, Not Annotated, False,,,864.1614,1.8149,1.108229755,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,861.6786, 27/1/2016 1:59:58 AM, False, Not Annotated, False,,,863.841,2.1624,1.573245399,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,861.3442, 27/1/2016 1:59:59 AM, False, Not Annotated, False,,,862.7596,1.4154,0.674035527,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,860.8956, 27/1/2016 2:00:00 AM, False, Not Annotated, False,,,862.4391,1.5435,0.80156302,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,860.5427, 27/1/2016 2:00:01 AM, False, Not Annotated, False,,,862.6794,2.1367,1.536071761,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,860.182, 27/1/2016 2:00:02 AM, False, Not Annotated, False,,,862.1187,1.9367,1.261970231,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,859.8505, 27/1/2016 2:00:03 AM, False, Not Annotated, False,,,861.7181,1.8676,1.173524432,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,859.4556, 27/1/2016 2:00:04 AM, False, Not Annotated, False,,,861.2776,1.822,1.116917641,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,859.0523, 27/1/2016 2:00:05 AM, False, Not Annotated, False,,,860.837,1.7847,1.071654649,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,858.6492, 27/1/2016 2:00:06 AM, False, Not Annotated, False,,,860.076,1.4268,0.684936967,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,858.145, 27/1/2016 2:00:07 AM, False, Not Annotated, False,,,859.8356,1.6906,0.961625861,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,857.7693, 27/1/2016 2:00:08 AM, False, Not Annotated, False,,,859.5152,1.7459,1.025564868,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,857.3674, 27/1/2016 2:00:09 AM, False, Not Annotated, False,,,858.8343,1.4669,0.723978088,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,856.9656, 27/1/2016 2:00:10 AM, False, Not Annotated, False,,,858.6741,1.7085,0.98209697,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,856.5134, 27/1/2016 2:00:11 AM, False, Not Annotated, False,,,857.5526,1.0392,0.363347922,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,856.0192, 27/1/2016 2:00:12 AM, False, Not Annotated, False,,,857.5125,1.4933,0.750271648,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,855.5856, 27/1/2016 2:00:13 AM, False, Not Annotated, False,,,856.8716,1.286,0.556424626,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,855.1144, 27/1/2016 2:00:14 AM, False, Not Annotated, False,,,856.2308,1.1164,0.419337847,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,854.6124, 27/1/2016 2:00:15 AM, False, Not Annotated, False,,,855.9504,1.338,0.602332965,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,854.1506, 27/1/2016 2:00:16 AM, False, Not Annotated, False,,,855.3096,1.159,0.451950922,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,853.6565, 27/1/2016 2:00:17 AM, False, Not Annotated, False,,,855.0692,1.4127,0.671466415,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,853.2083, 27/1/2016 2:00:18 AM, False, Not Annotated, False,,,854.3082,1.0999,0.407034114,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,852.2538, 27/1/2016 2:00:19 AM, False, Not Annotated, False,,,853.9478,1.694,0.965497641,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,852.2538, 27/1/2016 2:00:20 AM, False, Not Annotated, False,,,853.9478,1.694,0.965497641,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,852.2538, 27/1/2016 2:00:21 AM, False, Not Annotated, False,,,853.3469,1.0931,0.402016792,3.84,3.48,,
D8CF2232, ERROR_P1_Ls,851.2939, 27/1/2016 2:00:22 AM, False, Not Annotated, False,,,853.0665,1.7726,1.057172592,3.84,3.48,,
